taxon,level,source,description,desc_len
Epermeniidae,family,wikipedia.org,"Epermeniidae or the fringe-tufted moths is a family of insects in the lepidopteran order with about 14 genera. Previously they have been divided in two subfamilies Epermeniinae and Ochromolopinae (e.g. Common, 1990: 321) but this is no longer maintained since the last group is probably hierarchically nested within the first (Dugdale et al., 1999). They are presently placed in their own superfamily but have previously been placed among the Yponomeutoidea or Copromorphoidea with which they share some features. Their systematic placement among the apoditrysian group ""Obtectomera"" (having pupal segments I-IV immobile) is however uncertain. They show some morphological similarities to the ""plume moths"" (Alucitoidea and Pterophoroidea), for example the wing fringe has similar groups of scales (Dugdale et al., 1999). There are also some similarities to Schreckensteinioidea, for example spiny legs and at least in some species an open-network cocoon. The genus Thambotricha from New Zealand may be the sister group of all other extant members. The most important genera are Epermenia, Ochromolopis and Gnathifera. The group has been extensively revised and catalogued by Dr Reinhard Gaedike (e.g. Gaedike, 1977, 1979).


== Identification ==
Epermeniidae are small narrow-winged moths, having a span of 7–20 mm, with conspicuous whorls of bristles on their legs, lacking spines on the abdomen unlike some similar moths. The smoothly scaled head bears no ocelli or ""chaetosemata"". They are most easily confused with Stathmopodinae (Oecophoridae), which unlike epermeniids have the tarsi of the forelegs and midlegs without the whorls of spines, and whose proboscis is scaled at the base. The projecting scale tufts on the inner margin of the hindwing is the easiest field character (Common, 1990).


== Distribution ==
Epermeniidae occur worldwide in both temperate and tropical regions and especially in montane areas, but are sparsely known from the Afrotropics. Gnathifera occurs from Australia to New Caledonia; Epermenia ranges from the Palaearctic to Indo-Australia and the Pacific islands.


== Behaviour ==
Epermeniidae are nocturnal as adults and well-camouflaged. They rest parallel to the surface with their wings held over their back in a tent-like manner (Robinson et al., 1994).


== Biology ==
The caterpillars feed inside almost any plant parts (fruits, seeds, galls, leaves or flowers), sometimes in a mine or sometimes exposed or under silk on the leaf surface; unlike some Lepidoptera the pupa is not extruded from the cocoon, and may be found in its fine open-network cocoon on the plant or amongst debris on the ground.


== Host plants ==
Many species in Europe feed on umbels of Apiaceae, and Epermenia chaerophyllella is a pest of cultivated species. Other species feed on the parasitic plant families Santalaceae (e.g. the Australian quandong moth) and Loranthaceae, or on Pinaceae, Pittosporaceae and Leguminosae.


== Systematics ==
Africepermenia Gaedike, 2004
Agiton Turner, 1926
Epermenia Hübner, 1825
=Acanthedra Meyrick, 1917
=Calotripis Hübner, 1825
=Chauliodus Treitschke, 1833
=Epermeniola Gaedike, 1968
=Lophonotus Stephens, 1829
=Tichotripis Hübner, 1825
=Epimarptis Meyrick, 1914
=Temeluchella T. B. Fletcher, 1940
=Temelucha Meyrick, 1909
=Cataplectica Walsingham, 1894
=Heydenia Hofmann, 1868
Gnathifera Gaedike, 1978
Inuncus Gaedike, 2013
Lasiostega Meyrick, 1932
Mesepermenia Gaedike, 2004
Notodryas Meyrick, 1897
Ochromolopis Hübner, 1825
Parochromolopis Gaedike, 1977
Paraepermenia Gaedike, 1968
Phaulernis Meyrick, 1895
Picrodoxa Meyrick, 1923
Sinicaepermenia Heppner, 1990
Thambotricha Meyrick, 1922


== References ==

Common, I.F.B. (1990). Moths of Australia. Brill Academic Publishers, Leiden. 535 pages.
Dugdale, J.S., Kristensen, N.P., Robinson, G.S. and Scoble, M.J. (1999) [1998]. ""The smaller microlepidoptera grade superfamilies"",  Ch.13., pp. 217–232 in Kristensen, N.P. (Ed.). Lepidoptera, Moths and Butterflies. Volume 1: Evolution, Systematics, and Biogeography. Handbuch der Zoologie. Eine Naturgeschichte der Stämme des Tierreiches / Handbook of Zoology. A Natural History of the phyla of the Animal Kingdom. Band / Volume IV Arthropoda: Insecta Teilband / Part 35: 491 pp. Walter de Gruyter, Berlin, New York.
Gaedike, R. (1977). ""Revision der nearktischen und neotropischen Epermeniidae (Lepidoptera)"". Beiträge zur Entomologia, 27(2): 301-312.
Gaedike, R. (1979). ""Katalog der Epermeniidae der Welt (Lepidoptera)"". Beiträge zur Entomologia, 29: 201-209.
Holloway, J.D., Kibby, G and Peggie, D. (1997). The families of Malesian moths and butterflies. Fauna Malesia Handbooks. 455 pp. Brill Academic Publishers, Leiden.
Robinson, G.S., Tuck, K.R., Shaffer, M. and Cook, K. (1994). The smaller moths of South-East Asia. Malaysian Nature Society, Kuala Lumpur.


== Sources ==
Firefly Encyclopedia of Insects and Spiders, edited by Christopher O'Toole, ISBN 1-55297-612-2, 2002


== External links ==

Tufts at UKMoths
Tree of Life
Images at British Leafminers
Epermeniidae at UKMoths
Epermeniidae at Insects of Britain and Ireland: the families of Lepidoptera
Finnish species Archived 2016-03-03 at the Wayback Machine at Microlepidoptera of Finland - an Overview
Savela, Markku. ""Epermeniidae"". Lepidoptera and Some Other Life Forms. Retrieved April 2, 2018.",5325
Epermeniidae,family,artfakta.se,,0
Elachistidae,family,butterfliesandmoths.org,"The Elachistidae are members of the Superfamily Gelechioidea. Worldwide in distribution, there are more than 400 known species that are mainly found in north temperate regions. There have been about 140 species described in America north of Mexico, but the true diversity of this family is likely much higher, as the elachistid fauna is virtually unexplored in large areas of the continent. These are tiny or small moths, wingspan 0.6-1.1 cm, with narrow, lancelike wings that are usually white, grey, or black with white markings. Larvae feed on leaves of grasses and sedges, and pupate in loose, meshlike cocoons or as naked pupae attached to plants or other objects by a silken girdle.",688
Elachistidae,family,wikipedia.org,"In fact, most of these moths appear to be either closer to the Oecophorinae and are hence nowadays usually included in the Oecophoridae (Depressariinae, ""Deuterogoniinae"", Hypertrophinae, Stenomatinae and perhaps the enigmatic Aeolanthes), or constitute quite basal lineages of gelechioids, neither closely related to Elachista nor to Oecophora, and hence best treated as independent families within the Gelechioidea (Agonoxenidae, Ethmiidae). The genus Coelopoeta is sometimes still placed here, but probably belongs in the Oecophorinae.
Consequently, the Elachistidae are essentially identical to the subfamily Elachistinae in the family's wide circumscription. The Agonoxenidae might perhaps belong here regardless, but even this is doubtful. Nonetheless, a considerable number of genera remain in the present family, and eventually it is likely that subdivisions will again be established (e.g. by raising some or all of the tribes proposed for the former Elachistinae to subfamily status).
A significant reduction of genera has been proposed, from the current mass of 20 genera to 3. The proposition was made on the premise of several distinguishing classifications, all of which are synapomorphies. Those include genital size and presence of digitate, adult abdomen segments without dorsal spines, absence of maxillary palpi and fronto-clypeal suture, and immobile abdominal segments in pupae and larvae. Various tribes were considered within the proposition, with most differentiation coming from genital structure.
In the modern, reduced description, the Elachistidae are small to very small moths (wingspans usually around 1 cm). Their wings appear feather-like due to the fine hair covering the wings' fringes, and the hindwings can be significantly reduced in area, essentially consisting of a small strip with a wide hairy fringe. The caterpillars are typically leaf miners or stem miners on Poales.",1911
Elachistidae,family,artfakta.se,,0
Drepanidae,family,butterfliesandmoths.org,"The Drepanidae belong to the Superfamily Drepanoidea. These are medium-sized, broad-winged moths with short bodies. The proboscis is reduced in size or absent. Larvae pupate in cocoons on the ground, sheltered by fallen leaves. Larvae lack rear legs.",250
Drepanidae,family,wikipedia.org,"The Drepanidae are a family of moths with about 660 species described worldwide. They are generally divided in three subfamilies, which share the same type of hearing organ. Thyatirinae, previously often placed in their own family, bear a superficial resemblance to Noctuidae. Many species in the drepanid family have a distinctively hook-shaped apex to the fore wing, leading to their common name of hook-tips.
The larvae of many species are very distinctive, tapering to a point at the tail and usually resting with both head and tail raised. They usually feed on the leaves of trees and shrubs, pupating between leaves spun together with silk.


== Taxonomy ==
Subfamily Drepaninae – hook-tips
Subfamily Thyatirinae – false owlets
Subfamily Cyclidiinae
Unassigned to subfamily
Hypsidia Rothschild, 1896
Yucilix Yang, 1978


== See also ==
List of drepanid genera


== References ==

Chinery, Michael (1986): Collins Guide to the Insects of Britain and Western Europe
Skinner, Bernard (1984): Colour Identification Guide to Moths of the British Isles


== External links ==

CSIRO Images",1089
Drepanidae,family,artfakta.se,,0
Apatelodidae,family,butterfliesandmoths.org,"The Apatelodidae are a small family of moths of the Superfamily Bombycoidea. Changes in moth taxonomy indicate that the Apatelodid moths may be a subfamily instead of a family. Adults are medium sized, wingspan 3.2-4.2 cm. At rest, the wings are held relatively remote from the body in a flat, rooflike manner. Larvae are densely hairy and are external feeders that feed on a wide variety of broad-leaved plants, especially trees.",430
Apatelodidae,family,wikipedia.org,"Apatelodidae is undergoing taxonomic and phylogenetic revision, as a result of which the exact numbers of genera and species included have been subject to frequent change. ""A global checklist of the Bombycoidea"" (Kitching et al. 2018) lists twelve genera and 182 species for the family.
Not included in the checklist are taxonomic changes that occurred shortly before, or since, publication. Some examples of such changes are the addition of genera Arotros (transferred from Bombycidae in 2019) and Asocia (newly described in 2021) to Apatelodidae, the synonymization of Apatelodes florisa to Apatelodes schreiteri, or the description of several new species such as Apatelodes navarroi, Pantelodes camacana, and seven new species of Arotros.",741
Apatelodidae,family,artfakta.se,,0
Alucitidae,family,butterfliesandmoths.org,"The Alucitidae (Many-plume Moths) are a very small family of moths of the superfamily Alucitoidea. Only three species are found in North America. Adults of this family have both sets of wings divided into six plumes. When at rest they hold their wings outstretched. The tiny larvae of these moths bore into the flowers, buds, fruits, and stems of Honeysuckle (<em>Lonicera</em> sp.) and Snowberry (<em>Symphoricarpos</em> sp.).",427
Alucitidae,family,wikipedia.org,"CSIRO High resolution images of two species.
Deltakey Family description.",73
Alucitidae,family,artfakta.se,,0
Aididae,family,butterfliesandmoths.org,,0
Aididae,family,wikipedia.org,"The Aididae are a family of moths in the superfamily Zygaenoidea.


== References ==

 Data related to Aididae at Wikispecies",125
Aididae,family,artfakta.se,,0
Peleopodidae,family,butterfliesandmoths.org,The Peleopodid Moths are members of the superfamily Gelechioidea. The family includes seven genera.,99
Peleopodidae,family,wikipedia.org,"Peleopodinae is a subfamily of small moths in the family Depressariidae.


== Taxonomy and systematics ==
Antoloea Meyrick, 1914
Carcina Hübner, [1825]
Durrantia Busck, 1908
Peleopoda Zeller, 1877
Pseuderotis Clarke, 1956


== References ==",240
Peleopodidae,family,artfakta.se,,0
Gelechiidae,family,butterfliesandmoths.org,"The Gelechiid moths are one of the major families of micromoths, especially in the temperate latitudes. More than 4,500 species have been named and placed in more than 500 genera, and unknown numbers of undescribed species exist. Members of the Superfamily Gelechioidea, these moths are tiny to small (wingspan 0.7-2.5 cm, mostly 1-2 cm), mostly nocturnal, somber colored, brown, gray  or black, but some are colorfully patterned, especially in tropical regions. Hindwings of most species are trapezoidal in shape, with the outer margin concave below the apex. Larvae are concealed feeders, usually leaf tiers, forming shelters in new growing tips of trees and shrubs, but many are leaf miners or stem, root, or seed borers.",724
Gelechiidae,family,wikipedia.org,"By the late 20th century, over 900 genera with altogether more than 4,500 species were placed here, with about 650 genera known from North America alone. While these figures are certainly outdated, due to the many revisions to superfamily Gelechioidea and new descriptions of twirler moths, they still serve to show the enormous biodiversity contained in this important family.
Being abundant, fecund plant-eaters, many species are agricultural pests, including: 

Anarsia lineatella – peach twig borer
Aproaerema modicella – groundnut leafminer
Keiferia lycopersicella – tomato pinworm
Pectinophora gossypiella – pink bollworm
Phthorimaea operculella – potato tuber moth, tobacco splitworm
Sitotroga cerealella – angoumois grain moth
Tecia solanivora (Povolny, 1973) – Guatemalan potato moth, Central American potato tuber moth
Tuta absoluta – tomato leafminer, South American tomato moth
The voracious habits of their larvae make twirler moths suitable for biological control of invasive plants. The spotted knapweed seedhead moth (Metzneria paucipunctella), for example, is used to control spotted knapweed (Centaurea maculosa) in North America.",1148
Gelechiidae,family,artfakta.se,,0
Euteliidae,family,butterfliesandmoths.org,"The Euteliidae are members of the superfamily Noctuoidea. Adults of this group typically rest with their wings folded and their abdomen curled upward, leading them to look like dried leaves.",190
Euteliidae,family,wikipedia.org,"Euteliidae is a family of moths in the superfamily Noctuoidea. The family was erected by Augustus Radcliffe Grote in 1882.


== Genera ==


=== Euteliinae ===


=== Stictopterinae ===


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Euteliidae"". Butterflies and Moths of the World. Natural History Museum, London.",338
