taxon,level,source,description,desc_len
Arcobara,genus,wikipedia.org,"Arcobara (previously identified as Arcobadara (Arkobadara, Ancient Greek: Ἀρκοβάδαρα) ) was a Dacian town mentioned by Ptolemy.


== See also ==
Arcobara (castra)
Dacian davae
List of ancient cities in Thrace and Dacia
Dacia
Roman Dacia


== References ==


=== Ancient ===


=== Modern ===


== Further reading ==",314
Arcobara,genus,artfakta.se,,0
Scopula,genus,butterfliesandmoths.org,,0
Scopula,genus,wikipedia.org,"Scopula is a genus of moths in the family Geometridae described by Franz von Paula Schrank in 1802.


== Species ==
It has 705 species which are listed here alphabetically.


=== A ===


=== B ===


=== C ===


=== D ===


=== E ===


=== F ===


=== G ===


=== H ===


=== I ===


=== J-K ===


=== L ===


=== M ===


=== N ===


=== O ===


=== P-Q ===


=== R ===


=== S ===


=== T ===


=== U-V ===


=== W-Z ===


== Status unknown ==
Scopula gyalararia (Franzenau, 1856), described as Acidalia gyalararia from Siebenburgen.
Scopula voeltzkowi Prout, 1934, described from Africa.


== Web of life ==
Scopula species are used as a food source by various predators, including:

Family Ichneumonoidea (Hymenoptera)
Aleiodes coxalis Spinola, 1808
Aleiodes tashimai Kusigemati, 1983
Aoplus defraudator Wesmael, 1845
Cotesia perspicua Nees, 1834
Homolobus (Oulophus) flagitator Curtis, 1837
Hoplismenus axillatorius Thunberg, 1822
Hyposoter thuringiacus Schmiedeknecht, 1909
Phobocampe crassiuscula Gravenhorst, 1829
Pristicerops infractorius Linnaeus, 1761
Family Chalcidoidea (Hymenoptera)
Euplectrus gopimohani Mani, 1941


== References ==

Can, F. 2009: DNA barcoding confirms species rank for a cryptic geometrid species from Turkey and Bulgaria (Lepidoptera: Geometridae: Sterrhinae). Zootaxa, 2314: 63–68. Abstract & excerpt.
Gelbrecht, J. & A. Hausmann, 1997: Scopula immistaria beshkovi ssp.n. - neu für Bulgarien und den Balkan (Lepidoptera, Geometridae). Linzer Biologische Beiträge 29 (2): 983–990.
Hausmann, A. 2003: New Sterrhinae from Europe, North Africa, and the Caucasus (Lepidoptera: Geometridae). Entomologische Zeitschrift 113 (11): 319–328.
Herbulot, C., 1999: New Geometridae from Bioko Island, Equatorial Guinea (Lepidoptera, Geometridae). Nouvelle Revue d'Entomologie 16 (2): 147–153.
Orhant, G.E.R.J., 2003: Deuxième contribution à la connaissance des Lépidoptères Hétérocères de Tahiti avec quelques données pour Moorea. Bulletin de la Société Entomologique de Mulhouse 59 (2): 22–33.
Sihvonen, Pasi (April 1, 2005). ""Phylogeny and classification of the Scopulini moths (Lepidoptera: Geometridae, Sterrhinae)"". Zoological Journal of the Linnean Society. 143 (4): 473–530. doi:10.1111/j.1096-3642.2005.00153.x.
Sihvonen, P. and Siljander, M., 2005: Species diversity and geographical distribution of Scopulini moths (Lepidoptera: Geometridae, Sterrhinae) on a worldwide scale. Biodiversity and Conservation 14: 703–721.


== External links ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",2609
Scopula,genus,artfakta.se,,0
Spargania,genus,butterfliesandmoths.org,,0
Spargania,genus,wikipedia.org,"Spargania is a genus of moths in the family Geometridae erected by Achille Guenée in 1857.


== Species ==
Spargania aurata (Grote, 1882)
Spargania bellipicta Warren, 1901
Spargania luctuata (Denis & Schiffermüller, 1775) – white-banded carpet
Spargania magnoliata Guenée, 1857
Spargania viridescens (Grossbeck, 1910)


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",474
Spargania,genus,artfakta.se,,0
Hagnagora,genus,butterfliesandmoths.org,,0
Hagnagora,genus,wikipedia.org,"Hagnagora is a genus of moths in the family Geometridae erected by Herbert Druce in 1885.


== Species ==
buckleyi clade
Hagnagora buckleyi Druce, 1885
Hagnagora catagrammina Druce, 1885
Hagnagora lex Druce, 1885
anicata clade
Hagnagora anicata (Felder & Rogenhofer, 1875)
Hagnagora elianne Sullivan, 2011
Hagnagora unnia Sullivan, 2011
Hagnagora marionae Brehm and Sullivan, 2005
Hagnagora richardi Brehm, 2015
Hagnagora hedwigae Brehm, 2015
croceitincta clade
Hagnagora croceitincta (Dognin, 1892)
Hagnagora clustimena (Druce, 1893)
Hagnagora mirandahenrichae Brehm, 2015
mortipax clade
Hagnagora mortipax (Butler, 1872)
Hagnagora jamaicensis (Schaus, 1901)
Hagnagora acothysta (Schaus, 1901)
Hagnagora guatica (Schaus, 1927)
ephestris clade
Hagnagora ephestris (Felder & Rogenhofer, 1875)
Hagnagora discordata (Guenée [1858])
Hagnagora luteoradiata (Thierry-Mieg, 1892)
subrosea clade
Hagnagora subrosea (Warren, 1909)


== Species excluded from Hagnagora ==
""Hagnagora"" ignipennis (Dognin, 1913)
""Hagnagora"" mesenata (Felder & Rogenhofer, 1875)
""Hagnagora"" vittata (Philippi, 1859)


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",1242
Hagnagora,genus,artfakta.se,,0
Dasciopteryx,genus,butterfliesandmoths.org,,0
Dasciopteryx,genus,wikipedia.org,"Dasciopteryx is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",215
Dasciopteryx,genus,artfakta.se,,0
Dyspteris,genus,butterfliesandmoths.org,,0
Dyspteris,genus,wikipedia.org,"Dyspteris is a genus of moths in the family Geometridae and was erected by Jacob Hübner in 1818. It is monotypic, being represented by a single species, Dyspteris abortivaria, commonly known as the bad-wing. This species was first described by Gottlieb August Wilhelm Herrich-Schäffer in 1855 and is found in North America. 
It is called ""bad-wing"" because its forewing is much larger than its hindwing, making it often difficult to pull into position for spreading.


== References ==


== Further reading ==


== External links ==",532
Dyspteris,genus,artfakta.se,,0
Brabirodes,genus,butterfliesandmoths.org,,0
Brabirodes,genus,wikipedia.org,"Brabirodes is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",213
Brabirodes,genus,artfakta.se,,0
Euphyia,genus,butterfliesandmoths.org,,0
Euphyia,genus,wikipedia.org,"Euphyia is a genus of moths in the family Geometridae erected by Jacob Hübner in 1825.


== Species ==
Euphyia adumbraria (Herrich-Schäffer, 1852)
Euphyia biangulata (Haworth, 1809) – cloaked carpet
Euphyia chalusata Wiltshire, 1970
Euphyia cineraria (Butler, 1878)
Euphyia coangulata (Prout, 1938)
Euphyia frustata (Treitschke, 1828)
Euphyia implicata (Guenée, 1857)
Euphyia intermediata (Guenée, 1858) – sharp-angled carpet
Euphyia khorassana Brandt, 1941
Euphyia mesembrina (Rebel, 1927)
Euphyia minima Cassino & Swett, 1922
Euphyia scripturata (Hübner, 1799)
Euphyia sintenisi (Staudinger, 1892)
Euphyia swetti Cassino, 1927
Euphyia unangulata (Haworth, 1809) – sharp-angled carpet


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",842
Euphyia,genus,artfakta.se,,0
Erebochlora,genus,butterfliesandmoths.org,,0
Erebochlora,genus,wikipedia.org,"Erebochlora is a monotypic moth genus in the family Geometridae described by Warren in 1895. Its only species, Erebochlora tesserulata, was first described by Felder and Rogenhofer in 1875. It is found in Colombia.


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",400
Erebochlora,genus,artfakta.se,,0
Erateina,genus,butterfliesandmoths.org,,0
Erateina,genus,wikipedia.org,"Species of this genus have a more or less elongated, caudate hindwings and a peculiar wing shape, characterized by the anal lobe of the males. They lack of a frenulum (in both sexes).",183
Erateina,genus,artfakta.se,,0
Anemplocia,genus,butterfliesandmoths.org,,0
Anemplocia,genus,wikipedia.org,"Anemplocia is a genus of moths in the family Geometridae erected by Warren in 1905.


== Species ==
Anemplocia flammifera (Warren, 1905)
Anemplocia grandis (H. Druce, 1911)
Anemplocia imparata Walker, [1865]
Anemplocia melambathes Prout, 1923
Anemplocia meteora Dognin, 1911
Anemplocia scalpellata Dognin, 1911
Anemplocia splendens (H. Druce, 1885)


== References ==",367
Anemplocia,genus,artfakta.se,,0
Crocypus,genus,butterfliesandmoths.org,,0
Crocypus,genus,wikipedia.org,"Crocypus is a genus of moths in the family Geometridae.


== References ==
Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",211
Crocypus,genus,artfakta.se,,0
Eubaphe,genus,butterfliesandmoths.org,,0
Eubaphe,genus,wikipedia.org,"Eubaphe is a genus of moths in the family Geometridae erected by Jacob Hübner in 1823.


== Species ==
Eubaphe conformis (Walker, 1854)
Eubaphe helveta (Barnes, 1907)
Eubaphe integra (Walker, 1866)
Eubaphe lineata (Druce, 1885)
Eubaphe medea (Druce, 1885)
Eubaphe mendica (Walker, 1854)
Eubaphe meridiana (Slosson, 1889)
Eubaphe rotundata (Cassino & Swett, 1922)
Eubaphe tripunctata (Druce, 1885)
Eubaphe unicolor (Robinson, 1869)


== References ==

Pitkin, Brian & Jenkins, Paul. ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London.",587
Eubaphe,genus,artfakta.se,,0
Pterocypha,genus,butterfliesandmoths.org,,0
Pterocypha,genus,wikipedia.org,"Pterocypha is a genus of moths in the family Geometridae first described by Gottlieb August Wilhelm Herrich-Schäffer in 1855.


== Species ==
Pterocypha defensata Walker, 1862
Pterocypha floridata Walker, [1863]
Pterocypha gibbosaria Herrich-Schäffer, [1855]
Pterocypha lezardata Herbulot, 1988


== References ==

Pitkin, Brian & Jenkins, Paul (2023). ""Search results Family: Geometridae"". Butterflies and Moths of the World. Natural History Museum, London. doi:10.5519/s93616qw.",480
Pterocypha,genus,artfakta.se,,0
Hydriomena,genus,butterfliesandmoths.org,,0
Hydriomena,genus,wikipedia.org,"Hydriomena is a genus of moths in the family Geometridae described by Jacob Hübner in 1825.


== Species ==
Hydriomena albifasciata (Packard, 1874)
Hydriomena albimontanata McDunnough, 1939
Hydriomena arida (Butler, 1879)
Hydriomena arizonata Barnes & McDunnough, 1917
Hydriomena barnesata Swett, 1909
Hydriomena bistriolata (Zeller, 1872)
Hydriomena borussata Barnes & McDunnough, 1918
Hydriomena bryanti McDunnough, 1943
Hydriomena californiata Packard, 1871
Hydriomena canescens Philpott, 1918
Hydriomena catalinata McDunnough, 1943
Hydriomena charlestonia McDunnough, 1954
Hydriomena chiricahuata Swett, 1909
Hydriomena clarkei (Howes, 1917)
Hydriomena clarki W. S. Wright, 1920
Hydriomena cochiseata Swett, 1909
Hydriomena costipunctata Barnes & McDunnough, 1912
Hydriomena crokeri Swett, 1910
Hydriomena cyriadoides McDunnough, 1954
Hydriomena deltoidata (Walker, 1862)
Hydriomena divisaria (Walker, 1860)
Hydriomena edenata Swett, 1909
Hydriomena exculpata Barnes & McDunnough, 1917
Hydriomena expurgata Barnes & McDunnough, 1918
Hydriomena feminata McDunnough, 1944
Hydriomena furcata (Thunberg, 1784) – July highflyer
Hydriomena furculoides Barnes & McDunnough, 1917
Hydriomena furtivata McDunnough, 1939
Hydriomena glaucata (Packard, 1874)
Hydriomena gracillima McDunnough, 1944
Hydriomena hemizona Meyrick, 1897
Hydriomena henshawi Swett, 1912
Hydriomena impluviata (Denis & Schiffermüller, 1775) – May highflyer
Hydriomena iolanthe Hudson, 1939
Hydriomena irata Swett, 1910
Hydriomena johstoni McDunnough, 1954
Hydriomena macdunnoughi Swett, 1918
Hydriomena magnificata Taylor, 1906
Hydriomena manzanita Taylor, 1906
Hydriomena marinata Barnes & McDunnough, 1917
Hydriomena mississippiensis McDunnough, 1952
Hydriomena modestata Barnes & McDunnough, 1917
Hydriomena morosata Barnes & McDunnough, 1917
Hydriomena muscata Barnes & McDunnough, 1917
Hydriomena nevadae Barnes & McDunnough, 1917
Hydriomena nubilofasciata (Packard, 1871)
Hydriomena obliquilinea Barnes & McDunnough, 1917
Hydriomena peratica Rindge, 1956
Hydriomena perfracta Swett, 1910
Hydriomena pluviata (Guenée, 1857)
Hydriomena purpurifera (Fereday, 1884)
Hydriomena quinquefasciata (Packard, 1871)
Hydriomena regulata Pearsall, 1909
Hydriomena renunciata (Walker, 1862)
Hydriomena rita McDunnough, 1954
Hydriomena rixata (Felder & Rogenhofer, 1875)
Hydriomena ruberata (Freyer, 1831) – ruddy highflyer
Hydriomena septemberata McDunnough, 1952
Hydriomena shasta Barnes & McDunnough, 1917
Hydriomena sierrae Barnes & McDunnough, 1917
Hydriomena similaris Hulst, 1896
Hydriomena speciosata (Packard, 1874)
Hydriomena sperryi McDunnough, 1952
Hydriomena transfigurata Swett, 1912
Hydriomena tuolumne Barnes & McDunnough, 1917
The extinct species Hydriomena? protrita Cockerell, 1922 from the Priabonian age Florissant Formation is possibly a member of this genus.


== References ==


== External links ==
Savela, Markku. ""Hydriomena Hübner, [1825]"". Lepidoptera and Some Other Life Forms. Retrieved May 5, 2019.
Pitkin, Brian & Jenkins, Paul (November 5, 2004). ""Hydriomena Hübner, 1825"". Butterflies and Moths of the World. Natural History Museum, London. Retrieved May 5, 2019.",3156
Hydriomena,genus,artfakta.se,,0
Perizoma,genus,butterfliesandmoths.org,,0
Perizoma,genus,wikipedia.org,"Perizoma is a genus in the geometer moth family (Geometridae). It is the type genus of tribe Perizomini in subfamily Larentiinae. The tribe is considered monotypic by those who include the genera Gagitodes, Martania and Mesotype in Perizoma. Some other less closely related species formerly placed here are now elsewhere in the Larentiinae, e.g. in Entephria of the tribe Larentiini.
Either way, there are more than 150 species of Perizoma currently known, with a generally Northern Hemisphere distribution (e.g. 14 occurring in Europe), and new ones still being described occasionally. Many of them are called rivulets (""the"" rivulet is P. affinitata specifically), while others are known as carpets, a common name for Larentiinae in general.
It was first described by Jacob Hübner in 1825. One of its junior synonyms is Emmelesia, proposed by James Francis Stephens no less than three times – once validly in 1829, and within the next two years twice more invalidly, covering a total of 18 species. Another invalid name of Perizoma – Opisogonia, chosen by Gottlieb August Wilhelm Herrich-Schäffer in 1856 – had already been used by the same author the year before for a different geometer moth genus.


== Selected species ==
Species of Perizoma include:


== Footnotes ==


== References ==
Fauna Europaea (FE) (2011): Perizoma. Version 2.4, January 27, 2011. Retrieved April 21, 2011.
Pitkin, Brian & Jenkins, Paul (2004a): Butterflies and Moths of the World, Generic Names and their Type-species – Opisogonia Herrich-Schäffer, 1855. Version of November 5, 2004. April 21, Retrieved 2011.
Pitkin, Brian & Jenkins, Paul (2004b): Butterflies and Moths of the World, Generic Names and their Type-species – Perizoma. Version of November 5, 2004. Retrieved April 21, 2011.
Pitkin, Brian & Jenkins, Paul (2004c): Butterflies and Moths of the World, Generic Names and their Type-species – Zerynthia Curtis, 1830. Version of November 5, 2004. Retrieved April 21, 2011.
Savela, Markku. ""Perizoma Hübner, 1825"". Lepidoptera and Some Other Life Forms. Retrieved April 14, 2019.",2070
